id,code,name,description,media_url,thumbnail_url,difficulty,met_value,equipment,category_id,target_muscle_id,body_part_id,default_duration,duration_unit
e59351f1-c5dc-5e9a-bceb-2f4d83121ae0,DUMBBELL_ALTERNATE_BICEP_CURL,Dumbbell Alternate Bicep Curl,"Stand (torso upright) with a dumbbell in each hand held at arms length. The elbows should be close to the torso and the palms of your hand should be facing your thighs. While holding the upper arm stationary, curl the right weight as you rotate the palm of the hands until they are facing forward. At this point continue contracting the biceps as you breathe out until your biceps is fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a second as you squeeze the biceps. Tip: Only the forearms should move. Slowly begin to bring the dumbbell back to the starting position as your breathe in. Tip: Remember to twist the palms back to the starting position (facing your thighs) as you come down. Repeat the movement with the left hand. This equals one repetition. Continue alternating in this manner for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Alternate_Bicep_Curl/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Alternate_Bicep_Curl/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Alternate_Bicep_Curl/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de,671b193f-f91d-4366-9ab3-cc460062efc5,12.0,REPS
3937d821-04ba-5b68-aa97-abb4f91270d4,DUMBBELL_BENCH_PRESS,Dumbbell Bench Press,"Lie down on a flat bench with a dumbbell in each hand resting on top of your thighs. The palms of your hands will be facing each other. Then, using your thighs to help raise the dumbbells up, lift the dumbbells one at a time so that you can hold them in front of you at shoulder width. Once at shoulder width, rotate your wrists forward so that the palms of your hands are facing away from you. The dumbbells should be just to the sides of your chest, with your upper arm and forearm creating a 90 degree angle. Be sure to maintain full control of the dumbbells at all times. This will be your starting position. Then, as you breathe out, use your chest to push the dumbbells up. Lock your arms at the top of the lift and squeeze your chest, hold for a second and then begin coming down slowly. Tip: Ideally, lowering the weight should take about twice as long as raising it. Repeat the movement for the prescribed amount of repetitions of your training program.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,698d5731-e2e6-4cef-bce8-19cbefc6d8d0,92355e4c-d468-478e-92e5-0584d13b47bc,12.0,REPS
25ee1fa0-58b0-5233-ab6c-abd96241bb8c,DUMBBELL_BENCH_PRESS_WITH_NEUTRAL_GRIP,Dumbbell Bench Press with Neutral Grip,"Take a dumbbell in each hand and lay back onto a flat bench. Your feet should be flat on the floor and your shoulder blades retracted. Maintaining a neutral grip, palms facing each other, begin with your arms extended directly above you, perpendicular to the floor. This will be your starting position. Begin the movement by flexing the elbow, lowering the upper arms to the side. Descend until the dumbbells are to your torso. Pause, then extend the elbow and return to the starting position.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press_with_Neutral_Grip/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press_with_Neutral_Grip/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bench_Press_with_Neutral_Grip/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,698d5731-e2e6-4cef-bce8-19cbefc6d8d0,92355e4c-d468-478e-92e5-0584d13b47bc,12.0,REPS
ac4966b2-585a-54aa-b087-05f12f8aca5c,DUMBBELL_BICEP_CURL,Dumbbell Bicep Curl,"Stand up straight with a dumbbell in each hand at arm's length. Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. This will be your starting position. Now, keeping the upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Then, inhale and slowly begin to lower the dumbbells back to the starting position. Repeat for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bicep_Curl/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bicep_Curl/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Bicep_Curl/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de,671b193f-f91d-4366-9ab3-cc460062efc5,12.0,REPS
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,DUMBBELL_CLEAN,Dumbbell Clean,"Begin standing with a dumbbell in each hand with your feet shoulder width apart. Lower the weights to the floor by flexing at the hips and knees, pushing your hips back until the dumbbells reach the floor. This will be your starting position. To initiate the movement, violently jump upward by extending the hips, knees, and ankles to acclerate the weights upward. Maintaining a neutral grip on the dumbbells, keep the arms straight until full extension is reached. After full extension, rebend the hips and knees to receive the weight in a squat position. Allow the arms to bend, guiding the dumbbells to your shoulders. Upon receiving the weight in the squat position, extend the hips and knees to finish in a standing position with the weights on your shoulders.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Clean/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Clean/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Clean/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,eae93354-9f12-4402-a7b9-d374fac3daec,5ee309ea-e8ea-45ea-a468-752ec192e01f,12.0,REPS
d22d57b7-6c36-5b5b-ba74-b420b73bc01d,DUMBBELL_FLOOR_PRESS,Dumbbell Floor Press,"Lay on the floor holding dumbbells in your hands. Your knees can be bent. Begin with the weights fully extended above you. Lower the weights until your upper arm comes in contact with the floor. You can tuck your elbows to emphasize triceps size and strength, or to focus on your chest angle your arms to the side. Pause at the bottom, and then bring the weight together at the top by extending through the elbows.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Floor_Press/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Floor_Press/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Floor_Press/images/0.jpg,INTERMEDIATE,6.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,53381e7d-b28a-47d9-9635-4995d838af4a,4c5907f2-76b6-400e-9a7e-21684921a2c9,5.0,REPS
d5dc2182-7310-5789-a0c7-8204ab4daa5e,DUMBBELL_FLYES,Dumbbell Flyes,"Lie down on a flat bench with a dumbbell on each hand resting on top of your thighs. The palms of your hand will be facing each other. Then using your thighs to help raise the dumbbells, lift the dumbbells one at a time so you can hold them in front of you at shoulder width with the palms of your hands facing each other. Raise the dumbbells up like you're pressing them, but stop and hold just before you lock out. This will be your starting position. With a slight bend on your elbows in order to prevent stress at the biceps tendon, lower your arms out at both sides in a wide arc until you feel a stretch on your chest. Breathe in as you perform this portion of the movement. Tip: Keep in mind that throughout the movement, the arms should remain stationary; the movement should only occur at the shoulder joint. Return your arms back to the starting position as you squeeze your chest muscles and breathe out. Tip: Make sure to use the same arc of motion used to lower the weights. Hold for a second at the contracted position and repeat the movement for the prescribed amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Flyes/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Flyes/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Flyes/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,698d5731-e2e6-4cef-bce8-19cbefc6d8d0,92355e4c-d468-478e-92e5-0584d13b47bc,12.0,REPS
c81a3f21-0da0-552a-9dec-1e92333fe910,DUMBBELL_INCLINE_ROW,Dumbbell Incline Row,"Using a neutral grip, lean into an incline bench. Take a dumbbell in each hand with a neutral grip, beginning with the arms straight. This will be your starting position. Retract the shoulder blades and flex the elbows to row the dumbbells to your side. Pause at the top of the motion, and then return to the starting position.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Row/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Row/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Row/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,e334bac8-5b52-482a-8f58-25cd67accf14,18b30147-1717-49c7-9dc6-ec1cc539f738,12.0,REPS
f2a3bc69-6300-5de8-a333-d1fbefce9782,DUMBBELL_INCLINE_SHOULDER_RAISE,Dumbbell Incline Shoulder Raise,"Sit on an Incline Bench while holding a dumbbell on each hand on top of your thighs. Lift your legs up to kick the weights to your shoulders and lean back. Position the dumbbells above your shoulders with your arms extended. The arms should be perpendicular to the floor with your palms facing forward and knuckles pointing towards the ceiling. This will be your starting position. While keeping the arms straight and locked, lift the dumbbells by raising the shoulders from the bench as you breathe out. Bring back the dumbbells to the starting position as you breathe in. Repeat for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Shoulder_Raise/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Shoulder_Raise/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Incline_Shoulder_Raise/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
2527b731-2f75-5685-afa0-84cfe03adc79,DUMBBELL_LUNGES,Dumbbell Lunges,"Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position. Step forward with your right leg around 2 feet or so from the foot being left stationary behind and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Note: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground. Using mainly the heel of your foot, push up and go back to the starting position as you exhale. Repeat the movement for the recommended amount of repetitions and then perform with the left leg.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lunges/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lunges/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lunges/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,3b8df81a-ab7b-437a-812d-a692835ff9a9,e896212f-6efb-4021-b3d8-8a4a8a27c762,12.0,REPS
397ce21f-b23e-5310-a5cd-609acb2c9843,DUMBBELL_LYING_ONE_ARM_REAR_LATERAL_RAISE,Dumbbell Lying One-Arm Rear Lateral Raise,"While holding a dumbbell in one hand, lay with your chest down on a slightly inclined (around 15 degrees when measured from the floor) adjustable bench. The other hand can be used to hold to the leg of the bench for stability. Position the palm of the hand that is holding the dumbbell in a neutral manner (palms facing your torso) as you keep the arm extended with the elbow slightly bent. This will be your starting position. Now raise the arm with the dumbbell to the side until your elbow is at shoulder height and your arm is roughly parallel to the floor as you exhale. Tip: Maintain your arm perpendicular to the torso while keeping your arm extended throughout the movement. Also, keep the contraction at the top for a second. Slowly lower the dumbbell to the starting position as you inhale. Repeat for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_One-Arm_Rear_Lateral_Raise/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_One-Arm_Rear_Lateral_Raise/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_One-Arm_Rear_Lateral_Raise/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
139226ce-cff9-5495-b1f9-ca56206bec1f,DUMBBELL_LYING_PRONATION,Dumbbell Lying Pronation,"Lie on a flat bench face down with one arm holding a dumbbell and the other hand on top of the bench folded so that you can rest your head on it. Bend the elbows of the arm holding the dumbbell so that it creates a 90-degree angle between the upper arm and the forearm. Now raise the upper arm so that the forearm is perpendicular to the floor and the upper arm is perpendicular to your torso. Tip: The upper arm should be parallel to the floor and also creating a 90-degree angle with your torso. This will be your starting position. As you breathe out, externally rotate your forearm so that the dumbbell is lifted forward as you maintain the 90 degree angle bend between the upper arms and the forearm. You will continue this external rotation until the forearm is parallel to the floor. At this point you will hold the contraction for a second. As you breathe in, slowly go back to the starting position. Repeat for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Pronation/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Pronation/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Pronation/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,8cff1021-5d71-4c95-aef0-f9204c21796b,befd5fce-b7f0-4f4d-bf16-3ca22bba8541,12.0,REPS
b6d12802-f515-5888-8190-49d8f5d0d795,DUMBBELL_LYING_REAR_LATERAL_RAISE,Dumbbell Lying Rear Lateral Raise,"While holding a dumbbell in each hand, lay with your chest down on a slightly inclined (around 15 degrees when measured from the floor) adjustable bench. Position the palms of the hands in a neutral manner (palms facing your torso) as you keep the arms extended with the elbows slightly bent. This will be your starting position. Now raise the arms to the side until your elbows are at shoulder height and your arms are roughly parallel to the floor as you exhale. Tip: Maintain your arms perpendicular to the torso while keeping them extended throughout the movement. Also, keep the contraction at the top for a second. Slowly lower the dumbbells to the starting position as you inhale. Repeat for the recommended amount of repetitions and then switch to the other arm.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Rear_Lateral_Raise/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Rear_Lateral_Raise/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Rear_Lateral_Raise/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
4c68974d-6fc9-5c34-989f-aae1a707c439,DUMBBELL_LYING_SUPINATION,Dumbbell Lying Supination,"Lie sideways on a flat bench with one arm holding a dumbbell and the other hand on top of the bench folded so that you can rest your head on it. Bend the elbows of the arm holding the dumbbell so that it creates a 90-degree angle between the upper arm and the forearm. Now raise the upper arm so that the forearm is parallel to the floor and perpendicular to your torso (Tip: So the forearm will be directly in front of you). The upper arm will be stationary by your torso and should be parallel to the floor (aligned with your torso at all times). This will be your starting position. As you breathe out, externally rotate your forearm so that the dumbbell is lifted up in a semicircle motion as you maintain the 90 degree angle bend between the upper arms and the forearm. You will continue this external rotation until the forearm is perpendicular to the floor and the torso pointing towards the ceiling. At this point you will hold the contraction for a second. As you breathe in, slowly go back to the starting position. Repeat for the recommended amount of repetitions and then switch to the other arm.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Supination/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Supination/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Lying_Supination/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,8cff1021-5d71-4c95-aef0-f9204c21796b,befd5fce-b7f0-4f4d-bf16-3ca22bba8541,12.0,REPS
39b95b00-13b2-5622-b747-d32928b55b0b,DUMBBELL_ONE_ARM_SHOULDER_PRESS,Dumbbell One-Arm Shoulder Press,"Grab a dumbbell and either sit on a military press bench or a utility bench that has a back support on it as you place the dumbbells upright on top of your thighs or stand up straight. Clean the dumbbell up to bring it to shoulder height. The other hand can be kept fully extended to the side, by the waist or grabbing a fixed surface. Rotate the wrist so that the palm of your hand is facing forward. This is your starting position. As you exhale, push the dumbbell up until your arm is fully extended. After a second pause, slowly come down back to the starting position as you inhale. Repeat for the recommended amount of repetitions and then switch arms.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Shoulder_Press/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Shoulder_Press/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Shoulder_Press/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
4745eee4-e4a0-5410-b7c6-3717d1d212e4,DUMBBELL_ONE_ARM_TRICEPS_EXTENSION,Dumbbell One-Arm Triceps Extension,"Grab a dumbbell and either sit on a military press bench or a utility bench that has a back support on it as you place the dumbbells upright on top of your thighs or stand up straight. Clean the dumbbell up to bring it to shoulder height and then extend the arm over your head so that the whole arm is perpendicular to the floor and next to your head. The dumbbell should be on top of you. The other hand can be kept fully extended to the side, by the waist, supporting the upper arm that has the dumbbell or grabbing a fixed surface. Rotate the wrist so that the palm of your hand is facing forward and the pinkie is facing the ceiling. This will be your starting position. Slowly lower the dumbbell behind your head as you hold the upper arm stationary. Inhale as you perform this movement and pause when your triceps are fully stretched. Return to the starting position by flexing your triceps as you breathe out. Tip: It is imperative that only the forearm moves. The upper arm should remain at all times stationary next to your head. Repeat for the recommended amount of repetitions and switch arms.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Triceps_Extension/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Triceps_Extension/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Triceps_Extension/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,53381e7d-b28a-47d9-9635-4995d838af4a,4c5907f2-76b6-400e-9a7e-21684921a2c9,12.0,REPS
e4a1eb9e-d52e-51dd-a067-b1dcd113a5f9,DUMBBELL_ONE_ARM_UPRIGHT_ROW,Dumbbell One-Arm Upright Row,"Grab a dumbbell and stand up straight with your arm extended in front of you with a slight bend at the elbows and your back straight. This will be your starting position. Tip: The dumbbell should be resting on top of your thigh with the palm of your hands facing your thighs. Keep the other hand can be kept fully extended to the side, by the waist or grabbing a fixed surface. This will be your starting position. Use your side shoulders to lift the dumbbell as you exhale. The dumbbell should be close to the body as you move it up. Continue to lift it until the dumbbell is nearly in line with your chin. Tip: Your elbows should drive the motion. As you lift the dumbbell, your elbow should always be higher than your forearm. Also, keep your torso stationary and pause for a second at the top of the movement. Lower the dumbbell back down slowly to the starting position. Inhale as you perform this portion of the movement. Repeat for the recommended amount of repetitions and switch arms.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Upright_Row/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Upright_Row/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_One-Arm_Upright_Row/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
72400b43-b91a-5f11-86f7-68d9340fe5bc,DUMBBELL_PRONE_INCLINE_CURL,Dumbbell Prone Incline Curl,Grab a dumbbell on each hand and lie face down on an incline bench with your shoulders near top of the incline. Your knees can rest on the seat or your legs can be straddled to the sides (my preferred way). Let your arms extend and hang naturally in front of you so that they are perpendicular to the floor. Now keep your elbows in by your side and face the palms forward. This will be your starting position. Raise the dumbbells by contracting the biceps until your arms are fully flexed. Exhale as you perform this portion of the movement and ensure that only the forearms move. The upper arms should remain stationary at all times. Lower the dumbbells until your arms are fully extended. Repeat for the recommended amount of times.,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Prone_Incline_Curl/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Prone_Incline_Curl/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Prone_Incline_Curl/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de,671b193f-f91d-4366-9ab3-cc460062efc5,12.0,REPS
eacc6be8-1344-5c2a-ba98-387c2d188f17,DUMBBELL_RAISE,Dumbbell Raise,"Grab a dumbbell in each arm and stand up straight with your arms extended by your sides with a slight bend at the elbows and your back straight. This will be your starting position. Tip: The dumbbell should be next to your thighs with the palm of your hands facing back. Use your side shoulders to lift the dumbbells as you exhale. The dumbbells should be to the side of the body as you move them up. Continue to lift it until the dumbbells are nearly in line with your chin. Tip: Your elbows should drive the motion. As you lift the dumbbell, your elbow should always be higher than your forearm. Also, keep your torso stationary and pause for a second at the top of the movement. Lower the dumbbells back down slowly to the starting position. Inhale as you perform this portion of the movement. Repeat for the recommended amount of repetitions.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Raise/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Raise/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Raise/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
a4d7a832-b973-57fe-9e39-31dcc2d9540c,DUMBBELL_REAR_LUNGE,Dumbbell Rear Lunge,"Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position. Step backward with your right leg around two feet or so from the left foot and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Tip: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground. Keep the torso upright during the lunge; flexible hip flexors are important. A long lunge emphasizes the Gluteus Maximus; a short lunge emphasizes Quadriceps. Push up and go back to the starting position as you exhale. Tip: Use the ball of your feet to push in order to accentuate the quadriceps. To focus on the glutes, press with your heels. Now repeat with the opposite leg.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Rear_Lunge/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Rear_Lunge/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Rear_Lunge/images/0.jpg,INTERMEDIATE,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,3b8df81a-ab7b-437a-812d-a692835ff9a9,e896212f-6efb-4021-b3d8-8a4a8a27c762,12.0,REPS
e4589270-3605-563a-8a75-3e2e84c8e0d5,DUMBBELL_SCAPTION,Dumbbell Scaption,"This corrective exercise strengthens the muscles that stabilize your shoulder blade. Hold a light weight in each hand, hanging at your sides. Your thumbs should pointing up. Begin the movement raising your arms out in front of you, about 30 degrees off center. Your arms should be fully extended as you perform the movement. Continue until your arms are parallel to the ground, and then return to the starting position.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Scaption/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Scaption/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Scaption/images/0.jpg,BEGINNER,5.0,"[""DUMBBELL""]",2ff2af9f-60fc-4c11-870c-c0bc900b407c,849b5205-45cc-47ad-b518-808b497b7ee5,658c5baa-9977-4abc-b302-edf3654d9987,12.0,REPS
8a622367-e051-5424-81a0-7fe219b5ccb6,DUMBBELL_SEATED_BOX_JUMP,Dumbbell Seated Box Jump,"Position a box a couple feet to the side of a bench. Hold a dumbbell to your chest with both hands and seat yourself on the bench facing the box. This will be your starting position. Plant your feet firmly on the ground as you lean forward, extending through the hips and knees to jump up and forward. Land on the box with both feet, absorbing the impact by allowing the hips and knees to bend. Step down and return to the starting position.",https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Seated_Box_Jump/images/0.jpg; https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Seated_Box_Jump/images/1.jpg,https://raw.githubusercontent.com/wrkout/exercises.json/refs/heads/master/exercises/Dumbbell_Seated_Box_Jump/images/0.jpg,INTERMEDIATE,7.0,"[""DUMBBELL""]",dce5909a-f6d1-4aa6-9135-8dee25fe89f9,3b8df81a-ab7b-437a-812d-a692835ff9a9,e896212f-6efb-4021-b3d8-8a4a8a27c762,15.0,REPS
